lead_id,contact_name,company_name,industry,company_size,lead_source,job_title,country,region,status,created_date
L22175,Йолиян Келешев,Zenithcove Networks,Education,49.0,LinkedIn,Procurement Lead,Bulgaria,Europe,Lost,2019-08-09
L22176,Reyansh Sabharwal,CobaltBeam Industries,Manufacturing,114.0,Referral,Operations Director,India,APAC,Lost,2019-08-09
L22177,Prof. Solène Haas,Lumengate Innovations,SaaS,313.0,LinkedIn,Procurement Lead,Switzerland,Europe,Lost,2019-08-09
L22178,Μαύρος Τσαραμιάδης,Orbitify Global,SaaS,144.0,Trade Show,CEO,Greece,Europe,Lost,2019-08-09
L22179,Cliodhna MacGloin,OrbitGrid Technologies,FinServ,77.0,Webinar,VP Sales,Ireland,Europe,Lost,2019-08-09
L22180,Jesse Armstrong,Silvershift Innovations,Education,274.0,LinkedIn,Operations Director,Malaysia,APAC,New,2019-08-09
L22181,Marie Hendrick,NovaGrid Group,SaaS,28.0,Cold Call,IT Manager,Belgium,Europe,Lost,2019-08-09
L22182,Dr. Varga Ottóné Soós Hanna,Apexlogic Industries,Manufacturing,68.0,Trade Show,IT Manager,Hungary,Europe,Lost,2019-08-09
L22183,Yvonne Parker,Orbitpath Group,Education,70.0,Cold Call,IT Manager,New Zealand,APAC,Converted,2019-08-09
L22184,Şahin  Teymuraz,BlueLoop Partners,Healthcare,20.0,Webinar,CEO,Azerbaijan,EMEA,Converted,2019-08-09
L22185,Dunyo Habibova,Silverlink Enterprises,Healthcare,54.0,Trade Show,Operations Director,Uzbekistan,APAC,Lost,2019-08-09
L22186,Mary Jones,PrimeSphere Dynamics,Education,7.0,Trade Show,Operations Director,Bosnia and Herzegovina,Europe,Unqualified,2019-08-09
L22187,Стрелкова Вероника Леонидовна,VantageBeam Group,FinServ,173.0,Webinar,Operations Director,Kazakhstan,APAC,Converted,2019-08-10
L22188,Bara Zanoški,VantageGrid Networks,FinServ,111.0,LinkedIn,Procurement Lead,Croatia,Europe,Converted,2019-08-10
L22189,Lucas Aguilar,Crestgate Networks,Education,92.0,Trade Show,Operations Director,Canada,North America,New,2019-08-10
L22190,Violeta Walter,Brightlink Dynamics,Retail,371.0,Referral,Marketing Manager,Switzerland,Europe,Lost,2019-08-11
L22191,李玉华,BrightCore Innovations,FinServ,177.0,Webinar,Marketing Manager,China,APAC,Converted,2019-08-11
L22192,Encarnación Melisa Sosa Robledo,NovaCore Global,Retail,50.0,Trade Show,VP Sales,Spain,Europe,Converted,2019-08-11
L22193,ইমতিয়াজ সিনহা,Vantagewave Ventures,Education,115.0,Referral,Operations Director,Bangladesh,APAC,Lost,2019-08-11
L22194,Hernán Alvarado,Deltabeam Group,SaaS,196.0,Referral,Marketing Manager,Chile,LATAM,New,2019-08-12
L22195,Alexandra Whittaker,Crestify Group,Manufacturing,108.0,LinkedIn,Operations Director,United Kingdom,Europe,Lost,2019-08-12
L22196,Jaan Pulk,Apexbeam Technologies,SaaS,115.0,LinkedIn,IT Manager,Estonia,Europe,Lost,2019-08-12
L22197,Rayaan Saraf,BrightGrid Technologies,Education,56.0,Referral,IT Manager,India,APAC,Lost,2019-08-12
L22198,서예준,SkyCove Ventures,Healthcare,132.0,Referral,VP Sales,South Korea,APAC,Converted,2019-08-12
L22199,Mrs. Sherry Anderson,Pioneerlink Ventures,Logistics,145.0,Webinar,Operations Director,Egypt,EMEA,Converted,2019-08-12
L22200,Av. Berrin Tevetoğlu İnönü,Nexsphere Ventures,Logistics,16.0,Referral,VP Sales,Turkey,EMEA,New,2019-08-12
L22201,Oldřich Valenta,Cobaltbeam Dynamics,Logistics,249.0,Cold Call,Procurement Lead,Czech Republic,Europe,Lost,2019-08-12
L22202,村上 修平,Summitgate Systems,Retail,20.0,Webinar,IT Manager,Japan,APAC,Lost,2019-08-13
L22203,Mary Moore,Orbittrail Group,Manufacturing,129.0,Trade Show,Procurement Lead,Malta,Europe,Contacted,2019-08-13
L22204,高橋 亮介,Zenithgrid Global,Retail,35.0,Trade Show,Marketing Manager,Japan,APAC,Contacted,2019-08-13
L22205,ابتهاج قرادة,Nexgrid Enterprises,Retail,11.0,Website,VP Sales,Palestine,EMEA,New,2019-08-13
L22206,ნიკოლოზ ზედგინიძე,VertexWave Partners,Healthcare,314.0,Trade Show,Marketing Manager,Georgia,EMEA,Contacted,2019-08-13
L22207,Monique Reyes,ZenithCore Group,Retail,10.0,Webinar,VP Sales,Malaysia,APAC,Unqualified,2019-08-13
L22208,Koncagül Rümeysa Sezer,BrightGrid Technologies,Education,59.0,Webinar,Procurement Lead,Turkey,EMEA,Lost,2019-08-13
L22209,Clifford Adusei,Zenithsphere Solutions,Healthcare,68.0,Cold Call,Marketing Manager,Ghana,EMEA,Lost,2019-08-13
L22210,Kamila Cyman,Vertexforge Ventures,Retail,82.0,Referral,CEO,Poland,Europe,Converted,2019-08-13
L22211,Juhani Nieminen,Novalogic Group,Manufacturing,93.0,Website,Procurement Lead,Finland,Europe,Lost,2019-08-13
L22212,Sylvia Kelly,LumenCore Partners,SaaS,106.0,LinkedIn,Operations Director,United Kingdom,Europe,Converted,2019-08-14
L22213,Hadicha E’zozova,SummitTrail Technologies,Healthcare,224.0,Website,CEO,Uzbekistan,APAC,Converted,2019-08-14
L22214,אלחנן ארביב,Silverloop Solutions,Manufacturing,6.0,Referral,Operations Director,Israel,EMEA,Lost,2019-08-14
L22215,السيد ظاعن طوقان,Zenithbeam Solutions,FinServ,14.0,Trade Show,IT Manager,Palestine,EMEA,Lost,2019-08-14
L22216,Donald Young,Zenithtrail Technologies,FinServ,18.0,Website,Procurement Lead,Australia,APAC,Contacted,2019-08-14
L22217,Dr. Hayden MacEgan,BrightGate Systems,Logistics,10.0,LinkedIn,CEO,Ireland,Europe,Lost,2019-08-14
L22218,Linda Rose,Skyforge Labs,Retail,64.0,Website,Operations Director,Jordan,EMEA,New,2019-08-14
L22219,Anacleto Nicodemo Llanos Cuervo,Zenithlogic Global,FinServ,118.0,Referral,IT Manager,Venezuela,LATAM,Converted,2019-08-14
L22220,Марія Мірошниченко,LumenTrail Global,Education,19.0,Webinar,IT Manager,Ukraine,Europe,Lost,2019-08-14
L22221,Ισίδωρος Αρμένης,QuantumGrid Enterprises,Education,68.0,Referral,Marketing Manager,Greece,Europe,Lost,2019-08-14
L22222,Jacob Wolf DDS,NorthstarShift Partners,FinServ,117.0,Referral,CEO,Australia,APAC,Lost,2019-08-15
L22223,Viltė Kairys,Summitshift Technologies,Manufacturing,136.0,Cold Call,CEO,Lithuania,Europe,Lost,2019-08-15
L22224,Kaylee Wyatt,PrimeLink Labs,SaaS,371.0,Cold Call,Procurement Lead,Jordan,EMEA,Lost,2019-08-15
L22225,Федір Шевченко,CobaltPath Enterprises,Healthcare,80.0,LinkedIn,Procurement Lead,Ukraine,Europe,Converted,2019-08-15
L22226,ইমন মৃধা,Primegate Innovations,FinServ,222.0,Trade Show,CEO,Bangladesh,APAC,Lost,2019-08-15
L22227,Eric French,Pioneertrail Technologies,Education,204.0,Webinar,VP Sales,Singapore,APAC,Lost,2019-08-15
L22228,عسل هوشیار,CrestIfy Dynamics,Manufacturing,19.0,Website,IT Manager,Iran,EMEA,New,2019-08-15
L22229,John Caldwell,SilverPath Industries,Retail,15.0,LinkedIn,Procurement Lead,Canada,North America,Lost,2019-08-16
L22230,Daryani Wastuti,Quantumgrid Solutions,Logistics,282.0,Webinar,CEO,Indonesia,APAC,Converted,2019-08-16
L22231,Michael Mcmillan,CobaltGate Solutions,Retail,,Referral,CEO,Albania,Europe,New,2019-08-16
L22232,문영수,Cobaltcore Group,Logistics,226.0,Website,CEO,South Korea,APAC,Converted,2019-08-16
L22233,Julie Fontaine,Bluewave Enterprises,SaaS,289.0,Trade Show,VP Sales,Belgium,Europe,Lost,2019-08-16
L22234,Camilla Johannessen,Apexify Enterprises,Retail,358.0,Webinar,IT Manager,Norway,Europe,Lost,2019-08-16
L22235,Kovács Varga Olivér,SkyGate Industries,Retail,25.0,Cold Call,Operations Director,Hungary,Europe,New,2019-08-16
L22236,Friedhilde Jessel,SummitWave Technologies,Education,109.0,Webinar,IT Manager,Germany,Europe,Converted,2019-08-16
L22237,Ashley Mcdonald,ApexWave Networks,Healthcare,43.0,LinkedIn,Marketing Manager,Albania,Europe,Lost,2019-08-16
L22238,Γεώργιος Μάργαρης,Quantumpath Global,Healthcare,31.0,LinkedIn,CEO,Greece,Europe,Lost,2019-08-17
L22239,Benjamín Jurík,Crestforge Group,Education,797.0,Trade Show,IT Manager,Slovakia,Europe,Lost,2019-08-17
L22240,Məsmə Əsgərli,ApexShift Ventures,Manufacturing,113.0,Cold Call,Marketing Manager,Azerbaijan,EMEA,Lost,2019-08-17
L22241,Raymond Mcgee,Orbitgate Technologies,SaaS,61.0,Website,Marketing Manager,Malaysia,APAC,New,2019-08-17
L22242,Tamaydın Aslan,Lumengate Ventures,Healthcare,47.0,LinkedIn,Procurement Lead,Turkey,EMEA,Converted,2019-08-18
L22243,Eli Sørensen,Bluecore Networks,Logistics,30.0,LinkedIn,Procurement Lead,Norway,Europe,Lost,2019-08-18
L22244,Nojus Stankevičius,Silverpath Global,Education,25.0,LinkedIn,Procurement Lead,Lithuania,Europe,Lost,2019-08-18
L22245,佐藤 里佳,SkyGrid Enterprises,FinServ,60.0,Trade Show,Marketing Manager,Japan,APAC,Converted,2019-08-18
L22246,অজয় মৃধা,Orbitwave Dynamics,Manufacturing,65.0,LinkedIn,CEO,Bangladesh,APAC,Converted,2019-08-19
L22247,Michael Wong,Vantagebeam Systems,Logistics,40.0,Referral,Operations Director,New Zealand,APAC,Lost,2019-08-19
L22248,Farkas Jolán Edit,LumenGrid Solutions,FinServ,1117.0,LinkedIn,Procurement Lead,Hungary,Europe,Lost,2019-08-19
L22249,David Gelemanović,DeltaPath Networks,Logistics,26.0,Webinar,Marketing Manager,Croatia,Europe,Lost,2019-08-19
L22250,Santiago Jacinto Sáenz Fabregat,PioneerPath Solutions,Manufacturing,107.0,Webinar,VP Sales,Peru,LATAM,Unqualified,2019-08-19
L22251,Yalazabay Akgündüz,VertexBeam Technologies,Healthcare,183.0,Cold Call,VP Sales,Turkey,EMEA,Lost,2019-08-19
L22252,محمد بهرامی,Quantumlink Enterprises,Healthcare,191.0,Referral,IT Manager,Iran,EMEA,Lost,2019-08-19
L22253,Ir. Zelaya Gunawan,Bluelink Networks,Retail,83.0,Trade Show,CEO,Indonesia,APAC,New,2019-08-19
L22254,Thomas Barker,Skycore Systems,Healthcare,67.0,Referral,CEO,Bosnia and Herzegovina,Europe,Lost,2019-08-20
L22255,Гено Патков,CobaltPath Technologies,Healthcare,201.0,LinkedIn,Operations Director,Bulgaria,Europe,Lost,2019-08-20
L22256,María Belén Herrera Pareja,NexGate Partners,Logistics,242.0,LinkedIn,CEO,Peru,LATAM,Unqualified,2019-08-20
L22257,장도현,Silverpath Innovations,SaaS,69.0,LinkedIn,Marketing Manager,South Korea,APAC,Converted,2019-08-20
L22258,Christopher Clarke,Crestify Global,Retail,134.0,LinkedIn,Procurement Lead,Singapore,APAC,Lost,2019-08-20
L22259,Justin Schantl,Pioneerforge Ventures,Education,18.0,Webinar,VP Sales,Austria,Europe,Contacted,2019-08-20
L22260,Marek Aus,Primeforge Ventures,Education,72.0,Referral,Marketing Manager,Estonia,Europe,Unqualified,2019-08-20
L22261,Michelle Gates,Summitpath Dynamics,Retail,40.0,Cold Call,Marketing Manager,Egypt,EMEA,Contacted,2019-08-21
L22262,Laylo Safinayeva,Vantagebeam Networks,Education,93.0,Trade Show,Operations Director,Uzbekistan,APAC,Contacted,2019-08-21
L22263,Mitchell Flowers,Orbitlink Innovations,Healthcare,138.0,Website,CEO,Singapore,APAC,Unqualified,2019-08-21
L22264,João Ferreira,Crestlink Industries,Education,762.0,Webinar,CEO,Portugal,Europe,Unqualified,2019-08-21
L22265,Ishola Fajimi,SkyLoop Global,Logistics,47.0,Trade Show,VP Sales,Nigeria,EMEA,Lost,2019-08-21
L22266,Valentina Gael Cardozo Ortiz,Cobaltify Industries,Retail,228.0,Webinar,Marketing Manager,Argentina,LATAM,Converted,2019-08-21
L22267,Ədibə Rzaquluzadə,Silverloop Partners,SaaS,129.0,Cold Call,VP Sales,Azerbaijan,EMEA,Lost,2019-08-21
L22268,Emanuel Sales,PioneerIfy Partners,Education,426.0,Website,Procurement Lead,Brazil,LATAM,Lost,2019-08-21
L22269,Agustín Medina Fernandez,Quantumtrail Global,Manufacturing,179.0,Webinar,VP Sales,Argentina,LATAM,Converted,2019-08-21
L22270,Gisela Vall Haro,QuantumWave Global,Manufacturing,26.0,Website,Procurement Lead,Peru,LATAM,Lost,2019-08-22
L22271,Vratislav Polák,VertexForge Solutions,Manufacturing,93.0,Cold Call,Marketing Manager,Czech Republic,Europe,Lost,2019-08-22
L22272,邱進發,Summitify Solutions,Logistics,132.0,Website,Operations Director,Taiwan,APAC,Converted,2019-08-22
L22273,Վիոլետա Լպուտյան,ApexTrail Systems,Healthcare,269.0,Website,CEO,Armenia,EMEA,New,2019-08-22
L22274,Denisa Ardelean,NexIfy Group,Healthcare,22.0,Website,IT Manager,Romania,Europe,Lost,2019-08-22
L22275,Lorena Paola Muñoz Muñoz,Summitgate Solutions,Logistics,159.0,Webinar,Operations Director,Chile,LATAM,Lost,2019-08-22
L22276,Анжела Фурс,Nexgate Group,Logistics,8.0,Trade Show,CEO,Ukraine,Europe,Converted,2019-08-22
L22277,Xamis Eyyub,Vertexcove Enterprises,SaaS,253.0,Trade Show,Marketing Manager,Azerbaijan,EMEA,Converted,2019-08-22
L22278,pani Bianka Wawrzkiewicz,Novatrail Partners,Healthcare,56.0,Trade Show,CEO,Poland,Europe,Lost,2019-08-22
L22279,Michaela Konečná,Silverlogic Partners,FinServ,81.0,Cold Call,CEO,Czech Republic,Europe,New,2019-08-22
L22280,Michèle Courtois,Primepath Solutions,Retail,46.0,Trade Show,Procurement Lead,France,Europe,Lost,2019-08-22
L22281,चम्पा (न्यौपाने),OrbitShift Global,Education,182.0,Website,CEO,Nepal,APAC,Lost,2019-08-23
L22282,Leonel Mendizábal Sevillano,Vantageify Partners,Education,79.0,LinkedIn,CEO,Peru,LATAM,Lost,2019-08-23
L22283,Amalia Goldoni-Luxardo,Bluelink Solutions,Logistics,19.0,Cold Call,VP Sales,Italy,Europe,Lost,2019-08-23
L22284,فداء نسيبة,ApexWave Industries,Healthcare,217.0,Referral,Marketing Manager,Palestine,EMEA,Converted,2019-08-23
L22285,林文彬,NorthstarPath Labs,Retail,24.0,Cold Call,Operations Director,Taiwan,APAC,Contacted,2019-08-23
L22286,მარინე ტაკიძე,SilverCove Industries,Logistics,92.0,Webinar,IT Manager,Georgia,EMEA,New,2019-08-23
L22287,Tatiana Álvaro López,Nexgate Networks,Logistics,59.0,Webinar,Marketing Manager,Peru,LATAM,Lost,2019-08-23
L22288,杨秀梅,NorthstarCove Ventures,Manufacturing,262.0,Webinar,Procurement Lead,China,APAC,Lost,2019-08-23
L22289,Др. Вихър Четрафилски,Vantagelink Dynamics,Logistics,25.0,Website,VP Sales,Bulgaria,Europe,Contacted,2019-08-23
L22290,Елизар Жанович Туров,Crestsphere Innovations,SaaS,143.0,LinkedIn,Procurement Lead,Russia,Europe,New,2019-08-23
L22291,Христослав Парашкевов,Skysphere Global,FinServ,32.0,Referral,Operations Director,Bulgaria,Europe,Converted,2019-08-23
L22292,Mrs Rachael Frost,Primeshift Networks,FinServ,48.0,Cold Call,VP Sales,United Kingdom,Europe,Lost,2019-08-24
L22293,Felisa Paniagua Real,Skyify Group,Healthcare,18.0,Trade Show,Marketing Manager,Spain,Europe,Converted,2019-08-24
L22294,Dipl.-Ing. Adriano Biedermann,Skyshift Networks,SaaS,87.0,Trade Show,Procurement Lead,Austria,Europe,Lost,2019-08-24
L22295,Olga Koval,Quantumforge Partners,FinServ,34.0,Webinar,Marketing Manager,Estonia,Europe,Lost,2019-08-24
L22296,Jo Edwards,VantageIfy Dynamics,Education,452.0,Cold Call,VP Sales,United States,North America,Lost,2019-08-25
L22297,المهندس عبد الرّزاق قضاعة,OrbitCove Labs,Logistics,,LinkedIn,Procurement Lead,United Arab Emirates,EMEA,Lost,2019-08-25
L22298,Charles Smith,Quantumpath Technologies,Education,9.0,Referral,CEO,Egypt,EMEA,Converted,2019-08-25
L22299,الدكتور زغلول الصالحي,BlueCore Industries,Retail,2345.0,Trade Show,Procurement Lead,Palestine,EMEA,Lost,2019-08-26
L22300,卢雪,NovaShift Enterprises,Logistics,8.0,Webinar,Procurement Lead,China,APAC,Lost,2019-08-26
L22301,Спасияна Плюцова,Pioneerlink Networks,Education,115.0,Cold Call,Operations Director,Bulgaria,Europe,Lost,2019-08-26
L22302,Sara Gonzalez,Vertexwave Industries,Retail,161.0,Referral,Marketing Manager,Canada,North America,Lost,2019-08-26
L22303,Eliška Mečiarová,NovaLogic Group,SaaS,93.0,Trade Show,Marketing Manager,Slovakia,Europe,Converted,2019-08-26
L22304,Henrike Bien-Heydrich,Lumenlogic Labs,Logistics,58.0,Webinar,Procurement Lead,Germany,Europe,Unqualified,2019-08-26
L22305,איתי יהודה,VertexGate Ventures,Manufacturing,401.0,Webinar,Marketing Manager,Israel,EMEA,Contacted,2019-08-26
L22306,Benjamin Cirino,Vantagebeam Industries,Manufacturing,157.0,Cold Call,Procurement Lead,Brazil,LATAM,Lost,2019-08-26
L22307,王宇,Silvergate Group,FinServ,11.0,Website,Procurement Lead,China,APAC,New,2019-08-26
L22308,Դավիթ Անդրեասյան,Apexpath Systems,SaaS,31.0,Trade Show,Operations Director,Armenia,EMEA,Converted,2019-08-26
L22309,Галина Голик,Brightloop Partners,Healthcare,22.0,Webinar,Operations Director,Ukraine,Europe,Lost,2019-08-26
L22310,清水 修平,Novapath Dynamics,Manufacturing,77.0,Website,CEO,Japan,APAC,Lost,2019-08-27
L22311,Patrícia Cardoso,CrestForge Enterprises,FinServ,64.0,LinkedIn,VP Sales,Portugal,Europe,Converted,2019-08-27
L22312,ترانيم العقيدات,Blueforge Innovations,Healthcare,65.0,Website,Operations Director,United Arab Emirates,EMEA,Lost,2019-08-27
L22313,Mark Johnson,Northstarpath Technologies,SaaS,378.0,LinkedIn,Marketing Manager,Philippines,APAC,Contacted,2019-08-27
L22314,Megan Raymond,Brighttrail Solutions,Retail,207.0,Referral,VP Sales,Malaysia,APAC,Converted,2019-08-27
L22315,Loreto Haroldo Cañas Juliá,Quantumbeam Group,SaaS,123.0,LinkedIn,IT Manager,Peru,LATAM,Lost,2019-08-27
L22316,Robert Rhodes,Silverloop Partners,Logistics,89.0,Website,VP Sales,Singapore,APAC,Contacted,2019-08-27
L22317,Javiera Rojas,Zenithloop Industries,Logistics,25.0,Referral,Operations Director,Chile,LATAM,Converted,2019-08-27
L22318,Kimberly Lewis,LumenCore Partners,Manufacturing,6.0,Webinar,Operations Director,Egypt,EMEA,Lost,2019-08-27
L22319,Paul Antoine du Torres,CobaltBeam Technologies,Healthcare,44.0,Website,Procurement Lead,France,Europe,Lost,2019-08-28
L22320,Amber Rowland,SummitTrail Global,FinServ,98.0,Trade Show,IT Manager,Malaysia,APAC,Lost,2019-08-28
L22321,Emily Ross,PrimeForge Networks,Education,13.0,Trade Show,IT Manager,Luxembourg,Europe,Unqualified,2019-08-28
L22322,Vegard Nygård,DeltaGate Networks,Logistics,11.0,Referral,Procurement Lead,Norway,Europe,Contacted,2019-08-28
L22323,Diana Krõlov,ZenithSphere Ventures,Logistics,100.0,Website,Operations Director,Estonia,Europe,Contacted,2019-08-28
L22324,Albert Tichý,Cresttrail Solutions,Education,151.0,LinkedIn,Procurement Lead,Czech Republic,Europe,Lost,2019-08-28
L22325,Maya MacDonald-Sinclair,BlueWave Labs,Healthcare,479.0,Website,VP Sales,New Zealand,APAC,Converted,2019-08-28
L22326,Michael Kelly,Bluecove Innovations,Logistics,260.0,Cold Call,Operations Director,Canada,North America,Lost,2019-08-28
L22327,Kendra Rogers,Northstarwave Solutions,Education,192.0,Website,CEO,Jordan,EMEA,Lost,2019-08-28
L22328,Florencio Roldán Dalmau,Nexlogic Industries,Education,413.0,Website,Procurement Lead,Venezuela,LATAM,Converted,2019-08-28
L22329,Dr. Gülsen Kramer B.A.,Northstarlogic Ventures,Retail,162.0,Website,IT Manager,Germany,Europe,Contacted,2019-08-28
L22330,熊建,Vertexgrid Global,SaaS,59.0,LinkedIn,IT Manager,China,APAC,New,2019-08-28
L22331,Гордей Чеславович Николаев,Primewave Networks,FinServ,162.0,LinkedIn,Operations Director,Russia,Europe,Converted,2019-08-29
L22332,"Kaupas, Arielė",CobaltLoop Systems,Education,154.0,Webinar,IT Manager,Lithuania,Europe,Lost,2019-08-29
L22333,Awura Eunice Nkansa,Orbitgate Labs,Logistics,2300.0,Cold Call,CEO,Ghana,EMEA,Lost,2019-08-29
L22334,Carmen Torres Varas,Orbitshift Networks,Manufacturing,82.0,Trade Show,CEO,Chile,LATAM,Lost,2019-08-29
L22335,Dawn King,Deltawave Industries,Retail,276.0,LinkedIn,IT Manager,Australia,APAC,Lost,2019-08-29
L22336,Λεωνίδας-Λάζαρος Γεωργούδης,Cobaltbeam Ventures,Retail,51.0,Website,IT Manager,Greece,Europe,Lost,2019-08-29
L22337,Ezequiel Julio Quiroz Pérez,Skyloop Solutions,Logistics,232.0,LinkedIn,VP Sales,Chile,LATAM,Converted,2019-08-29
L22338,Gonzalo Vilanova Priego,Nexcove Group,Healthcare,277.0,Website,Operations Director,Venezuela,LATAM,Converted,2019-08-29
L22339,Lasse Brandt,OrbitPath Industries,SaaS,139.0,Website,Operations Director,Denmark,Europe,New,2019-08-29
L22340,Patrick Meyer,Orbitify Systems,FinServ,667.0,Trade Show,Marketing Manager,Philippines,APAC,Lost,2019-08-29
L22341,Noxolo Ntaka,Bluelogic Systems,Retail,31.0,Cold Call,IT Manager,South Africa,EMEA,Lost,2019-08-29
L22342,Nives Maček,NovaWave Enterprises,Healthcare,50.0,Cold Call,CEO,Slovenia,Europe,Lost,2019-08-30
L22343,Tine Kristiansen-Hansen,Crestpath Networks,FinServ,378.0,Webinar,VP Sales,Denmark,Europe,Lost,2019-08-30
L22344,Melanie Hogan,PioneerTrail Partners,FinServ,137.0,Website,VP Sales,Philippines,APAC,Lost,2019-08-30
L22345,Yashem Jalaal,DeltaGrid Labs,Education,15.0,Referral,Operations Director,Pakistan,APAC,Contacted,2019-08-30
L22346,Jorūnė Kiška,DeltaShift Group,FinServ,120.0,Cold Call,VP Sales,Lithuania,Europe,Lost,2019-08-30
